genes_10_40_19_93_100_35_28_9_3_42_46_0_67_26_8_54_83_19_27_71_51_7_81_85_45_33_85_91_28_83_71_78_10_93_66_46_54_89_96_35,1,0.06329655946111716,84.11240743319172,10,40,19,93,100,35,28,9,3,42,46,0,67,26,8,54,83,19,27,71,51,7,81,85,45,33,85,91,28,83,71,78,10,93,66,46,54,89,96,35
genes_54_15_46_71_100_22_4_48_76_89_32_83_42_100_58_50_87_14_11_57_45_10_82_5_51_93_72_3_23_64_85_66_84_41_93_61_68_2_92_49,2,0.058808089514729045,85.72179741863944,54,15,46,71,100,22,4,48,76,89,32,83,42,100,58,50,87,14,11,57,45,10,82,5,51,93,72,3,23,64,85,66,84,41,93,61,68,2,92,49
genes_93_18_13_77_100_82_0_73_81_87_37_16_72_96_96_48_54_33_11_97_99_34_82_27_21_45_34_75_72_30_88_26_1_92_68_16_55_38_18_34,3,0.07980101122240872,89.41010665701509,93,18,13,77,100,82,0,73,81,87,37,16,72,96,96,48,54,33,11,97,99,34,82,27,21,45,34,75,72,30,88,26,1,92,68,16,55,38,18,34
genes_58_13_40_93_99_66_61_70_77_64_46_0_42_97_63_75_24_94_14_58_61_97_97_6_11_39_86_26_69_44_51_96_84_93_73_31_73_94_96_35,5,0.07147521059362803,97.5552491965053,58,13,40,93,99,66,61,70,77,64,46,0,42,97,63,75,24,94,14,58,61,97,97,6,11,39,86,26,69,44,51,96,84,93,73,31,73,94,96,35
genes_34_32_47_64_99_35_67_73_83_26_72_84_57_96_64_52_87_12_24_4_46_98_48_29_46_45_30_29_65_21_0_35_50_75_94_49_71_41_58_24,2,0.07728730677674295,105.08223610394684,34,32,47,64,99,35,67,73,83,26,72,84,57,96,64,52,87,12,24,4,46,98,48,29,46,45,30,29,65,21,0,35,50,75,94,49,71,41,58,24
genes_34_41_11_9_97_33_92_73_80_26_63_4_25_71_64_52_87_7_12_4_53_43_99_18_12_47_32_58_65_22_0_34_84_79_94_52_60_100_90_85,3,0.08860146204980902,105.1517181879994,34,41,11,9,97,33,92,73,80,26,63,4,25,71,64,52,87,7,12,4,53,43,99,18,12,47,32,58,65,22,0,34,84,79,94,52,60,100,90,85
genes_68_15_49_82_12_93_61_75_72_30_77_16_30_34_62_18_20_11_11_20_46_95_10_93_4_19_0_0_11_83_89_65_83_92_70_56_50_38_23_60,6,0.07834843314515023,107.32130652088837,68,15,49,82,12,93,61,75,72,30,77,16,30,34,62,18,20,11,11,20,46,95,10,93,4,19,0,0,11,83,89,65,83,92,70,56,50,38,23,60
genes_91_12_61_100_99_56_62_46_84_25_34_20_66_64_99_71_11_82_4_90_44_100_89_96_36_14_33_30_30_43_56_40_87_93_6_15_100_32_70_82,3,0.0771528822903287,109.47396471275583,91,12,61,100,99,56,62,46,84,25,34,20,66,64,99,71,11,82,4,90,44,100,89,96,36,14,33,30,30,43,56,40,87,93,6,15,100,32,70,82
genes_34_10_19_73_97_30_0_14_84_84_88_19_66_91_76_18_87_35_13_70_5_7_55_79_0_11_72_39_73_83_49_66_84_41_93_26_49_92_92_12,6,0.08444177372834953,113.38751117015755,34,10,19,73,97,30,0,14,84,84,88,19,66,91,76,18,87,35,13,70,5,7,55,79,0,11,72,39,73,83,49,66,84,41,93,26,49,92,92,12
genes_13_98_45_93_97_35_27_9_3_28_84_16_30_26_61_51_54_43_14_70_49_94_50_47_7_15_33_0_35_83_88_80_1_90_68_48_47_42_66_13,4,0.08117789052770302,113.7307549085959,13,98,45,93,97,35,27,9,3,28,84,16,30,26,61,51,54,43,14,70,49,94,50,47,7,15,33,0,35,83,88,80,1,90,68,48,47,42,66,13
genes_64_23_57_29_100_24_51_66_31_13_87_65_65_95_76_47_87_84_94_17_60_95_11_2_51_8_2_76_62_62_88_32_88_72_11_31_37_32_22_58,6,0.08441950480780579,115.61693092909826,64,23,57,29,100,24,51,66,31,13,87,65,65,95,76,47,87,84,94,17,60,95,11,2,51,8,2,76,62,62,88,32,88,72,11,31,37,32,22,58
genes_91_51_64_93_92_90_80_5_84_44_33_27_72_54_62_81_18_17_14_100_57_92_75_12_11_48_75_35_64_50_14_26_84_66_0_32_44_8_58_67,3,0.09273057877136137,116.51122772053505,91,51,64,93,92,90,80,5,84,44,33,27,72,54,62,81,18,17,14,100,57,92,75,12,11,48,75,35,64,50,14,26,84,66,0,32,44,8,58,67
genes_35_40_89_82_52_66_85_4_84_61_34_82_68_99_64_86_16_85_61_58_39_13_69_87_0_65_34_35_23_4_60_100_53_96_15_54_89_10_58_84,3,0.08305005173543416,118.23596065953443,35,40,89,82,52,66,85,4,84,61,34,82,68,99,64,86,16,85,61,58,39,13,69,87,0,65,34,35,23,4,60,100,53,96,15,54,89,10,58,84
genes_21_0_84_76_100_34_62_0_84_42_70_26_44_90_62_71_87_85_61_57_40_100_89_48_32_39_70_3_35_22_60_97_52_85_80_15_98_6_99_94,5,0.0783807337580398,118.35802880216708,21,0,84,76,100,34,62,0,84,42,70,26,44,90,62,71,87,85,61,57,40,100,89,48,32,39,70,3,35,22,60,97,52,85,80,15,98,6,99,94
genes_43_98_45_34_99_73_62_2_3_24_48_2_30_54_45_18_87_49_27_20_45_91_27_84_8_53_84_52_79_92_53_88_90_93_15_51_98_72_28_35,10,0.08189865789023382,118.66416155378965,43,98,45,34,99,73,62,2,3,24,48,2,30,54,45,18,87,49,27,20,45,91,27,84,8,53,84,52,79,92,53,88,90,93,15,51,98,72,28,35
genes_80_86_52_64_97_29_85_57_84_61_32_82_68_17_64_51_16_10_76_94_39_14_69_85_11_65_75_35_61_21_16_81_52_64_94_51_96_92_28_47,1,0.10977369152066786,120.60414699438937,80,86,52,64,97,29,85,57,84,61,32,82,68,17,64,51,16,10,76,94,39,14,69,85,11,65,75,35,61,21,16,81,52,64,94,51,96,92,28,47
genes_64_22_40_93_100_33_80_70_77_13_46_65_65_92_62_51_86_94_14_17_56_97_20_6_11_8_24_63_66_44_100_60_88_82_16_35_73_96_22_37,4,0.08005760776482407,120.62607027344609,64,22,40,93,100,33,80,70,77,13,46,65,65,92,62,51,86,94,14,17,56,97,20,6,11,8,24,63,66,44,100,60,88,82,16,35,73,96,22,37
genes_22_13_44_65_99_76_71_70_86_60_87_7_43_56_63_49_87_54_11_70_37_97_78_93_3_98_33_26_34_44_73_76_86_85_65_15_42_95_100_83,3,0.08166844134025357,122.76989555811559,22,13,44,65,99,76,71,70,86,60,87,7,43,56,63,49,87,54,11,70,37,97,78,93,3,98,33,26,34,44,73,76,86,85,65,15,42,95,100,83
genes_59_10_63_74_18_35_32_10_82_39_92_4_44_64_65_54_54_85_61_65_42_98_64_9_66_60_86_41_35_22_74_76_81_64_71_20_49_2_99_22,6,0.07904853127863103,123.16098293536614,59,10,63,74,18,35,32,10,82,39,92,4,44,64,65,54,54,85,61,65,42,98,64,9,66,60,86,41,35,22,74,76,81,64,71,20,49,2,99,22
genes_66_34_14_42_90_82_46_73_78_20_32_1_43_56_62_54_90_8_61_93_30_43_57_20_0_91_33_30_34_30_84_35_51_75_6_12_73_62_22_37,6,0.08684279987035314,127.65897391816158,66,34,14,42,90,82,46,73,78,20,32,1,43,56,62,54,90,8,61,93,30,43,57,20,0,91,33,30,34,30,84,35,51,75,6,12,73,62,22,37
genes_84_48_48_93_97_79_26_80_77_41_34_0_70_96_12_30_18_12_14_94_51_95_75_0_19_48_79_0_37_62_14_52_84_92_92_30_75_72_82_58,4,0.09609950888577307,131.47343250382943,84,48,48,93,97,79,26,80,77,41,34,0,70,96,12,30,18,12,14,94,51,95,75,0,19,48,79,0,37,62,14,52,84,92,92,30,75,72,82,58
genes_66_95_47_68_100_73_84_1_3_26_48_4_30_56_45_18_85_51_19_20_40_33_97_93_8_39_85_26_28_83_71_76_90_91_71_71_44_72_28_35,4,0.08408058335043764,134.45621006817566,66,95,47,68,100,73,84,1,3,26,48,4,30,56,45,18,85,51,19,20,40,33,97,93,8,39,85,26,28,83,71,76,90,91,71,71,44,72,28,35
genes_18_14_14_47_50_66_90_70_84_38_32_6_43_3_60_61_86_54_42_93_9_43_64_58_1_11_0_3_34_30_49_76_52_85_71_31_49_92_57_94,5,0.09047575877947345,135.9564899088813,18,14,14,47,50,66,90,70,84,38,32,6,43,3,60,61,86,54,42,93,9,43,64,58,1,11,0,3,34,30,49,76,52,85,71,31,49,92,57,94
genes_53_77_64_36_95_47_28_57_87_20_70_0_52_95_65_61_68_12_10_12_39_7_8_12_13_31_75_54_56_34_100_76_86_41_0_42_58_13_29_30,7,0.09413208501154091,136.26259138558072,53,77,64,36,95,47,28,57,87,20,70,0,52,95,65,61,68,12,10,12,39,7,8,12,13,31,75,54,56,34,100,76,86,41,0,42,58,13,29,30
