genes_0_51_82_76_93_34_12_63_29_28_36_16_7_96_60_75_21_38_90_60_63_5_88_49_99_12_60_72_34_42_100_38_52_56_18_32_13_96_58_79,1,0.03811902218298118,24.870970151964208,0,51,82,76,93,34,12,63,29,28,36,16,7,96,60,75,21,38,90,60,63,5,88,49,99,12,60,72,34,42,100,38,52,56,18,32,13,96,58,79
genes_72_100_9_96_56_67_0_61_97_34_36_15_7_96_85_55_66_49_47_59_46_32_41_43_80_21_93_31_36_48_45_92_54_14_11_54_6_42_2_84,5,0.05367219186921992,52.46199631922468,72,100,9,96,56,67,0,61,97,34,36,15,7,96,85,55,66,49,47,59,46,32,41,43,80,21,93,31,36,48,45,92,54,14,11,54,6,42,2,84
genes_72_87_74_6_94_36_84_82_76_28_34_15_10_43_64_13_85_63_65_91_46_52_46_43_16_23_93_31_83_56_96_50_22_43_12_54_6_42_57_91,2,0.06946533745307047,75.9750343818238,72,87,74,6,94,36,84,82,76,28,34,15,10,43,64,13,85,63,65,91,46,52,46,43,16,23,93,31,83,56,96,50,22,43,12,54,6,42,57,91
genes_91_18_90_97_88_22_16_100_83_32_32_12_56_27_52_53_88_41_25_52_81_28_66_49_57_15_64_6_54_49_89_34_24_56_15_76_57_39_13_31,1,0.06463340437438318,78.72621288102744,91,18,90,97,88,22,16,100,83,32,32,12,56,27,52,53,88,41,25,52,81,28,66,49,57,15,64,6,54,49,89,34,24,56,15,76,57,39,13,31
genes_46_50_74_96_93_60_31_8_3_26_34_11_84_4_78_77_80_48_61_52_96_16_68_81_8_77_58_11_3_55_47_55_56_97_11_54_90_7_40_50,3,0.07485135497568922,88.26465755617632,46,50,74,96,93,60,31,8,3,26,34,11,84,4,78,77,80,48,61,52,96,16,68,81,8,77,58,11,3,55,47,55,56,97,11,54,90,7,40,50
genes_86_100_76_90_12_34_92_82_47_45_30_19_79_98_11_79_67_6_90_23_50_54_24_32_25_89_20_7_40_37_46_91_50_39_0_56_35_4_57_91,5,0.07382794758498303,90.64985090023916,86,100,76,90,12,34,92,82,47,45,30,19,79,98,11,79,67,6,90,23,50,54,24,32,25,89,20,7,40,37,46,91,50,39,0,56,35,4,57,91
genes_64_12_82_38_45_34_12_63_30_33_30_32_7_96_60_34_87_63_1_52_96_11_68_45_8_73_99_6_59_47_55_55_16_97_11_32_83_7_40_83,4,0.07429512268758036,99.15542473268654,64,12,82,38,45,34,12,63,30,33,30,32,7,96,60,34,87,63,1,52,96,11,68,45,8,73,99,6,59,47,55,55,16,97,11,32,83,7,40,83
genes_72_43_75_91_93_8_0_93_56_28_36_15_8_96_70_30_66_62_12_59_46_17_88_43_5_92_93_31_59_56_53_89_18_50_12_98_69_42_57_83,9,0.072609322494144,105.10909989695416,72,43,75,91,93,8,0,93,56,28,36,15,8,96,70,30,66,62,12,59,46,17,88,43,5,92,93,31,59,56,53,89,18,50,12,98,69,42,57,83
genes_90_71_96_62_20_37_100_95_60_64_88_8_37_19_71_51_33_13_63_84_72_28_52_42_74_22_54_44_50_45_36_39_52_19_14_20_27_1_82_41,2,0.08527551553472595,109.99379803306275,90,71,96,62,20,37,100,95,60,64,88,8,37,19,71,51,33,13,63,84,72,28,52,42,74,22,54,44,50,45,36,39,52,19,14,20,27,1,82,41
genes_56_96_18_100_4_34_22_3_39_9_38_74_58_24_14_44_21_94_65_19_25_15_86_33_34_54_59_75_36_37_100_38_50_47_100_1_6_14_68_50,2,0.09445477180633288,111.2727457836085,56,96,18,100,4,34,22,3,39,9,38,74,58,24,14,44,21,94,65,19,25,15,86,33,34,54,59,75,36,37,100,38,50,47,100,1,6,14,68,50
genes_94_8_86_66_46_31_30_8_46_28_49_82_55_30_64_64_95_70_91_71_45_34_20_5_75_23_47_35_76_45_97_89_80_48_52_98_68_83_63_84,4,0.08970312502604423,114.19240650722982,94,8,86,66,46,31,30,8,46,28,49,82,55,30,64,64,95,70,91,71,45,34,20,5,75,23,47,35,76,45,97,89,80,48,52,98,68,83,63,84
genes_29_76_69_98_56_34_95_8_44_28_3_11_42_58_89_16_7_51_52_22_94_9_17_50_62_21_54_73_71_48_41_87_54_48_16_64_68_36_87_95,3,0.08530191178449721,117.67971405466922,29,76,69,98,56,34,95,8,44,28,3,11,42,58,89,16,7,51,52,22,94,9,17,50,62,21,54,73,71,48,41,87,54,48,16,64,68,36,87,95
genes_30_96_91_70_96_31_12_64_85_28_48_17_82_100_45_73_54_67_80_12_45_34_94_87_80_15_100_82_76_22_21_95_33_88_78_23_42_35_93_92,2,0.10251897377472824,120.8967833045592,30,96,91,70,96,31,12,64,85,28,48,17,82,100,45,73,54,67,80,12,45,34,94,87,80,15,100,82,76,22,21,95,33,88,78,23,42,35,93,92
