genes_91_78_9_67_96_1_9_66_89_40_59_19_52_63_58_35_45_78_98_75_54_4_7_13_25_46_2_30_78_73_32_62_5_69_58_0_9_62_7_91,0,0.0,0.0,91,78,9,67,96,1,9,66,89,40,59,19,52,63,58,35,45,78,98,75,54,4,7,13,25,46,2,30,78,73,32,62,5,69,58,0,9,62,7,91
genes_60_87_87_10_59_47_40_5_88_98_28_9_62_7_90_41_86_74_37_49_39_3_93_99_31_23_92_79_83_20_74_14_50_44_5_0_55_41_69_36,2,0.035971685744302234,26.050330717069535,60,87,87,10,59,47,40,5,88,98,28,9,62,7,90,41,86,74,37,49,39,3,93,99,31,23,92,79,83,20,74,14,50,44,5,0,55,41,69,36
genes_94_90_17_24_37_14_44_21_96_85_27_88_48_88_28_40_49_46_27_21_53_73_37_14_8_31_58_92_59_14_68_97_5_10_50_40_50_15_69_0,1,0.06371776805094632,41.36417927538435,94,90,17,24,37,14,44,21,96,85,27,88,48,88,28,40,49,46,27,21,53,73,37,14,8,31,58,92,59,14,68,97,5,10,50,40,50,15,69,0
genes_52_90_100_79_75_29_38_72_21_9_52_75_38_88_93_21_99_55_8_22_22_19_7_19_98_35_55_89_91_23_32_83_65_74_100_65_46_5_79_0,3,0.058414731247734324,68.08315113564977,52,90,100,79,75,29,38,72,21,9,52,75,38,88,93,21,99,55,8,22,22,19,7,19,98,35,55,89,91,23,32,83,65,74,100,65,46,5,79,0
genes_91_91_11_62_41_29_94_71_71_60_25_70_38_5_84_79_50_71_56_91_92_16_96_18_88_29_49_47_8_95_36_5_69_34_98_29_0_58_100_17,5,0.07499939625626374,72.4941644054086,91,91,11,62,41,29,94,71,71,60,25,70,38,5,84,79,50,71,56,91,92,16,96,18,88,29,49,47,8,95,36,5,69,34,98,29,0,58,100,17
genes_81_45_69_79_68_43_38_39_40_40_25_70_65_98_88_34_70_22_100_67_76_76_12_29_7_84_92_41_5_29_92_5_1_8_48_64_17_58_93_4,5,0.06580735199019858,72.9157726676049,81,45,69,79,68,43,38,39,40,40,25,70,65,98,88,34,70,22,100,67,76,76,12,29,7,84,92,41,5,29,92,5,1,8,48,64,17,58,93,4
genes_30_78_36_65_75_72_85_66_89_99_31_19_59_23_27_70_45_28_27_36_59_4_92_23_25_40_27_96_78_23_61_62_66_74_12_72_47_36_86_87,4,0.06156234037623038,75.87338434355485,30,78,36,65,75,72,85,66,89,99,31,19,59,23,27,70,45,28,27,36,59,4,92,23,25,40,27,96,78,23,61,62,66,74,12,72,47,36,86,87
genes_52_97_100_5_46_1_38_71_21_7_25_9_32_5_93_21_99_71_36_56_76_19_7_21_92_31_72_89_8_0_38_83_43_74_50_29_46_50_71_0,3,0.08822440892559387,78.19030257543498,52,97,100,5,46,1,38,71,21,7,25,9,32,5,93,21,99,71,36,56,76,19,7,21,92,31,72,89,8,0,38,83,43,74,50,29,46,50,71,0
genes_91_78_17_56_37_29_53_69_60_33_3_89_64_67_39_79_97_91_96_96_13_74_91_9_28_32_75_42_37_95_68_84_34_34_55_55_17_54_81_85,6,0.07381678419891986,84.98749750993349,91,78,17,56,37,29,53,69,60,33,3,89,64,67,39,79,97,91,96,96,13,74,91,9,28,32,75,42,37,95,68,84,34,34,55,55,17,54,81,85
genes_47_97_61_10_71_42_37_71_69_11_97_28_14_74_93_100_97_52_18_91_66_76_16_38_29_12_87_32_48_8_68_100_69_55_59_0_26_74_18_20,1,0.08455142125563339,85.95578174557043,47,97,61,10,71,42,37,71,69,11,97,28,14,74,93,100,97,52,18,91,66,76,16,38,29,12,87,32,48,8,68,100,69,55,59,0,26,74,18,20
genes_96_75_12_65_84_52_0_0_88_81_92_69_14_47_76_79_50_78_95_72_22_75_8_23_22_29_44_82_83_58_22_47_89_60_20_83_51_4_2_1,4,0.06583930359551309,94.58161098711949,96,75,12,65,84,52,0,0,88,81,92,69,14,47,76,79,50,78,95,72,22,75,8,23,22,29,44,82,83,58,22,47,89,60,20,83,51,4,2,1
genes_81_100_69_6_82_52_33_0_51_45_86_7_61_31_49_86_70_86_95_67_63_90_1_21_7_51_2_45_39_58_92_48_73_29_17_4_89_43_100_3,3,0.09164278608387393,98.23302326059752,81,100,69,6,82,52,33,0,51,45,86,7,61,31,49,86,70,86,95,67,63,90,1,21,7,51,2,45,39,58,92,48,73,29,17,4,89,43,100,3
genes_57_83_99_6_70_47_79_100_88_43_48_12_86_65_90_65_86_74_89_36_15_3_7_9_92_54_39_79_33_29_12_14_24_49_100_56_55_41_7_36,5,0.08881541167562976,100.43042018478722,57,83,99,6,70,47,79,100,88,43,48,12,86,65,90,65,86,74,89,36,15,3,7,9,92,54,39,79,33,29,12,14,24,49,100,56,55,41,7,36
genes_60_78_13_21_48_45_57_67_7_2_94_14_3_64_51_98_96_98_84_67_19_67_52_8_47_19_99_100_2_10_35_9_50_80_97_0_50_58_56_96,11,0.08477617528452158,102.003970718641,60,78,13,21,48,45,57,67,7,2,94,14,3,64,51,98,96,98,84,67,19,67,52,8,47,19,99,100,2,10,35,9,50,80,97,0,50,58,56,96
